id,produto,tipo_problema,impacto,nivel_urgencia,relato
4c8f87ee-5a35-4e90-b4db-460240294726,renegociacao,estado,administrativo,1,Não é possível que a renegociação não refletiu corretamente por causa de parcelamento não registrado.! Isso não pode continuar assim!
f78d4b64-2452-4e83-b5b0-5db52d7ca530,emprestimos,estado,administrativo,1,Novamente venho relatar que o banco ainda não solucionou saldo devedor incorreto referente ao empréstimo.. Já perdi a conta de quantas vezes entrei em contato.
88696adf-620c-42ca-8f5c-d7250dec9ed9,renegociacao,estado,administrativo,1,"É frustrante, mas estou insatisfeito com a renegociação por conta de dívida renegociada ainda constando em aberto.. Não sei mais o que fazer. O sistema apresentou: falha ao processar solicitação de renegociação."
d83c9c32-7b28-443e-879d-bd24f6febc66,emprestimos,acao_errada,financeiro,2,Novamente venho relatar que meu empréstimo apresentou valor do empréstimo incorreto e isso está me causando dificuldades.. Já perdi a conta de quantas vezes entrei em contato.
0dab0bea-3368-476e-a76f-0b4873766c44,renegociacao,estado,administrativo,1,É UM ABSURDO! a renegociação não refletiu corretamente por causa de dívida renegociada ainda constando em aberto.. VOU PROCURAR MEUS DIREITOS!
d608d61a-bb31-4845-a8e4-712345dd1a67,pagamentos,acao_errada,financeiro,2,"É inadmissível! estou insatisfeito com o pagamento, pois ocorreu cobrança duplicada.. Exijo uma solução imediata!"
7cb077c8-ea17-43ce-845c-150d18ea07a8,pagamentos,estado,tempo_real,3,NÃO AGUENTO MAIS! estou enfrentando dificuldades em pagamentos por causa de pagamento realizado e não compensado.. Vou entrar com ação judicial se não resolverem! O sistema apresentou: erro ao consultar status do pagamento.
1416fef6-ebbf-4b7f-a018-47ad74204cce,cartoes,estado,administrativo,1,É UM ABSURDO! estou tendo problemas frequentes no cartão relacionados a limite incorreto.. VOU PROCURAR MEUS DIREITOS!
c2f32476-90d0-4046-b061-f02cbf7d717f,emprestimos,estado,tempo_real,3,"Desde duas semanas atras, meu empréstimo apresenta empréstimo não liberado e não foi resolvido.. Sinceramente, estou muito desapontado com o atendimento."
576192d0-099e-48ec-b0ce-587f7ef0468c,renegociacao,evento,financeiro,2,"Lamentavelmente, identifiquei renegociação cancelada sem aviso após concluir a renegociação.. Preciso de uma solução urgente. O sistema apresentou: erro ao acessar acordo de renegociação."
a182bf56-a0be-458c-99c5-e8328b86814f,emprestimos,evento,financeiro,2,"Mais uma vez, ao consultar meu empréstimo, identifiquei cobrança antes do vencimento.. Isso está me causando muitos transtornos."
a5d3cfed-9c32-460c-b578-291bfe5883af,renegociacao,acao_errada,administrativo,1,"É frustrante, mas a renegociação gerou transtornos em função de proposta de renegociação incorreta.. Não sei mais o que fazer."
23a36a75-884a-44f6-a63e-533454c82157,pagamentos,acao_errada,financeiro,2,NÃO AGUENTO MAIS! o banco ainda não resolveu pagamento duplicado em um pagamento.. Vou entrar com ação judicial se não resolverem!
a8a9cdd6-7d5b-46b5-a508-6161eacf0ba2,pagamentos,estado,tempo_real,3,Informo que solicito esclarecimentos sobre pagamento realizado e não compensado em um pagamento.. Peço providências.
bc6d9278-79aa-40df-a779-e9234cf77028,renegociacao,evento,financeiro,2,Isso é inaceitável! identifiquei renegociação cancelada sem aviso após concluir a renegociação.. Estou perdendo minha paciência!
e9494030-3350-4412-8d21-1bb2c64acf93,pagamentos,estado,tempo_real,3,"É inadmissível! desde alguns dias, aguardo solução para pagamento pendente no pagamento.. Exijo uma solução imediata!"
a5a7a268-9e1b-460c-a15c-a0a62d6ff5f4,renegociacao,evento,financeiro,2,"Informo que desde ontem, percebi pagamento da renegociação não reconhecido na renegociação solicitada.. Peço providências."
033ca0e9-153f-4712-bc9d-00397ff6c826,cartoes,estado,tempo_real,3,É UM ABSURDO! o banco ainda não resolveu o cartão bloqueado do meu cartão.. VOU PROCURAR MEUS DIREITOS! O sistema apresentou: tempo limite excedido ao consultar cartão.
6871411f-b50d-42af-acfe-59cce0586730,cartoes,acao_errada,financeiro,2,É UM ABSURDO! solicito a regularização do pagamento duplicado no cartão apresentado no cartão.. VOU PROCURAR MEUS DIREITOS!
ff25212e-e037-49db-ae44-9089e85054b1,cartoes,acao_errada,tempo_real,3,"Mais uma vez, identifiquei bloqueio indevido do cartão no cartão e preciso de uma solução.. Isso está me causando muitos transtornos."
ea6226ee-6174-4c55-bae6-3e73bf88ec0b,renegociacao,evento,financeiro,2,Isso é inaceitável! a renegociação foi afetada por pagamento da renegociação não reconhecido.. Estou perdendo minha paciência!
fab3bad7-e1b0-40f1-bf4e-b66b278730dd,renegociacao,estado,administrativo,1,Informo que a renegociação apresenta dívida renegociada ainda constando em aberto e não consigo prosseguir.. Peço providências.
44eebfd2-97b7-442d-b13e-de62b87ef786,cartoes,estado,administrativo,1,ISSO É UMA VERGONHA! meu cartão está com limite incorreto e não consigo fazer compras.. Vou registrar reclamação no Procon e no Banco Central!
6db6a859-679c-4a7f-b14e-c4b202badd3f,renegociacao,acao_errada,administrativo,1,NÃO AGUENTO MAIS! a renegociação gerou transtornos em função de proposta de renegociação incorreta.. Vou entrar com ação judicial se não resolverem!
4b366a7e-5843-41f9-9484-2b3407e16014,cartoes,evento,financeiro,2,O cartão ficou indisponível após ocorrer compra não reconhecida.. Solicito análise.
59b2e266-b904-42ec-a731-676c96d83d9f,renegociacao,acao_errada,financeiro,2,É UM ABSURDO! o valor apresentado na renegociação está incorreto devido a valor renegociado divergente.. VOU PROCURAR MEUS DIREITOS!
da7d4c8c-a478-43b5-9312-25c985792eb1,cartoes,acao_errada,financeiro,2,"ISSO É UMA VERGONHA! ao tentar realizar uma compra, identifiquei estorno não realizado no cartão.. Vou registrar reclamação no Procon e no Banco Central!"
87c1847f-311b-45a5-9d75-07fee95adbca,emprestimos,acao_errada,financeiro,2,"Mais uma vez, o empréstimo gerou transtornos devido a parcelas divergentes.. Isso está me causando muitos transtornos."
1e204b64-f1b7-404b-8cc0-6b7a49d80109,pagamentos,acao_errada,financeiro,2,"O pagamento apresentou pagamento para destinatário errado e não foi regularizado.. Sinceramente, estou muito desapontado com o atendimento."
a88eb64c-701e-4a03-b1f2-f819ca1c13cb,emprestimos,evento,financeiro,2,"Infelizmente, meu empréstimo apresentou cobrança antes do vencimento e isso está me causando dificuldades.. Espero que resolvam dessa vez."
ab5e59aa-70cd-43dc-be8c-b13b82ad3ee5,cartoes,acao_errada,financeiro,2,"Solicito a regularização do cobrança indevida apresentado no cartão.. Sinceramente, estou muito desapontado com o atendimento."
733136d5-190b-47c1-9390-debaf619089c,emprestimos,evento,financeiro,2,É inadmissível! identifiquei cobrança antes do vencimento no contrato do empréstimo.. Exijo uma solução imediata!
5554fd1f-2dd4-4229-8f72-6521036b9f0f,pagamentos,estado,tempo_real,3,"É frustrante, mas houve atraso no pagamento devido a pagamento pendente.. Não sei mais o que fazer."
c57cc6e7-9a55-4636-95f0-a77a1ba6c365,renegociacao,estado,administrativo,1,QUE FALTA DE RESPEITO! o banco não resolveu parcelamento não registrado relacionado à renegociação.. Vou expor isso nas redes sociais!
7c384bd2-026a-4358-88ca-90fdb4bf2e64,renegociacao,evento,administrativo,1,"Lamentavelmente, identifiquei renegociação não aplicada ao tentar renegociar minha dívida.. Preciso de uma solução urgente."
868fe254-5b42-4781-9b3d-e364af3bfff5,cartoes,estado,administrativo,1,"Pelo amor de Deus! desde alguns dias, o cartão vem apresentando limite incorreto.. Vocês precisam resolver isso AGORA!"
7e24f3fa-c9f4-40bb-b944-1b60c2179a0a,cartoes,evento,tempo_real,3,Não é possível que identifiquei cartão recusado ao tentar utilizar o cartão.! Isso não pode continuar assim!
93076c6f-15d7-4bc0-adf9-8802710caf28,cartoes,acao_errada,tempo_real,3,"É frustrante, mas preciso de ajuda para resolver bloqueio indevido do cartão no cartão.. Não sei mais o que fazer."
74272f47-3aeb-49ea-a4f3-ebceb6d66fac,pagamentos,acao_errada,financeiro,2,Venho comunicar que o pagamento não foi compensado corretamente devido a cobrança duplicada.. Fico no aguardo.
5353292c-a2d6-412a-8335-8d29861a4858,pagamentos,evento,tempo_real,3,REVOLTANTE! houve erro no pagamento relacionado a pagamento não processado.. Já registrei reclamação no consumidor.gov.br e vou acionar meu advogado!
4a88943c-1f60-495c-839b-257e2082a93c,renegociacao,acao_errada,administrativo,1,NÃO AGUENTO MAIS! a renegociação gerou transtornos em função de condições divergentes da proposta.. Vou entrar com ação judicial se não resolverem!
e7b0d59c-a266-45dd-a49a-27c6bd68c099,pagamentos,evento,tempo_real,3,Não é possível que o pagamento não foi processado corretamente por causa de pagamento não processado.! Isso não pode continuar assim!
08809bd8-ae43-498f-87cf-4fb27c36af03,cartoes,acao_errada,tempo_real,3,"Pelo amor de Deus! ao tentar realizar uma compra, identifiquei bloqueio indevido do cartão no cartão.. Vocês precisam resolver isso AGORA!"
9be01842-8753-4b2f-883b-ca0bf7370c6b,cartoes,acao_errada,financeiro,2,"Lamentavelmente, meu cartão apresentou pagamento duplicado no cartão e isso gerou transtornos.. Preciso de uma solução urgente."
f74b8fa9-654c-4a32-b1cf-e16a02b95ffd,renegociacao,estado,administrativo,1,"Mais uma vez, estou enfrentando dificuldades na renegociação devido a dívida renegociada ainda constando em aberto.. Isso está me causando muitos transtornos."
7f8a68cc-a4b6-43c8-a920-c4f6a06bf8fd,pagamentos,evento,tempo_real,3,Gostaria de informar que o pagamento foi afetado por pagamento não processado.. Aguardo retorno.
a20bbae1-85ba-4990-92c9-902ee5dd3475,pagamentos,estado,tempo_real,3,Isso é inaceitável! estou aguardando retorno sobre pagamento realizado e não compensado em um pagamento.. Estou perdendo minha paciência!
2a9025f7-38b3-4ea3-9588-917e0bbe166a,pagamentos,acao_errada,financeiro,2,NÃO AGUENTO MAIS! o pagamento não foi compensado corretamente devido a pagamento para destinatário errado.. Vou entrar com ação judicial se não resolverem!
efdcc7e3-5878-4397-92cd-0acf93a5ea99,cartoes,evento,financeiro,2,"Pelo amor de Deus! estou com um problema no meu cartão, pois ocorreu compra não reconhecida e não consigo utilizá-lo normalmente.. Vocês precisam resolver isso AGORA!"
e9e97d1f-8307-45af-a22f-83805164065c,pagamentos,acao_errada,financeiro,2,"Não é possível que estou insatisfeito com o pagamento, pois ocorreu pagamento duplicado.! Isso não pode continuar assim!"
c16c6d41-f8f4-4a5c-84e8-87d115136ba6,emprestimos,evento,financeiro,2,"Mais uma vez, meu empréstimo foi afetado por cobrança antes do vencimento sem explicação clara.. Isso está me causando muitos transtornos."
53fdff55-113e-4363-8c19-571d6a18c295,cartoes,acao_errada,financeiro,2,"Novamente venho relatar que estou com um problema no meu cartão, pois ocorreu estorno não realizado e não consigo utilizá-lo normalmente.. Já perdi a conta de quantas vezes entrei em contato."
cab0c660-cf8e-4aa9-8ae3-fa3f2f29d927,pagamentos,acao_errada,financeiro,2,"Preciso relatar que ao realizar um pagamento, identifiquei pagamento para destinatário errado.. Agradeço a atenção."
ce58cdd6-c784-4819-a183-b558194a13fd,renegociacao,estado,administrativo,1,QUE FALTA DE RESPEITO! estou enfrentando dificuldades na renegociação devido a parcelamento não registrado.. Vou expor isso nas redes sociais!
e1f78718-213a-4440-81fd-9ae4ca2c54a0,cartoes,acao_errada,tempo_real,3,Gostaria de informar que meu cartão apresentou bloqueio indevido do cartão recentemente e isso está me prejudicando.. Aguardo retorno.
120a7734-08f8-4415-81c3-bd8864d052a3,emprestimos,estado,tempo_real,3,ISSO É UMA VERGONHA! não consigo obter informações corretas por causa de empréstimo não liberado no empréstimo.. Vou registrar reclamação no Procon e no Banco Central!
97e7ba69-682e-4066-987a-bd1428c87498,renegociacao,acao_errada,financeiro,2,"É inadmissível! solicitei renegociação, mas encontrei valor renegociado divergente.. Exijo uma solução imediata!"
65851c8a-55f3-41af-80e9-23ce24258714,renegociacao,estado,administrativo,1,Estou enfrentando dificuldades na renegociação devido a dívida renegociada ainda constando em aberto.. Solicito análise. O sistema apresentou: erro ao acessar acordo de renegociação.
068f1095-19f6-414c-9d77-09ab4e71d2db,emprestimos,estado,tempo_real,3,Informo que meu empréstimo está com status incorreto devido a empréstimo não liberado.. Peço providências.
5786df7e-1575-48cc-8f3d-ee52d2cb1d6d,emprestimos,acao_errada,financeiro,2,"Não é possível que estou insatisfeito com o empréstimo, pois ocorreu desconto indevido.! Isso não pode continuar assim!"
8f3e8573-9061-40b1-94f1-f99de0bacacc,renegociacao,acao_errada,financeiro,2,Estou enfrentando dificuldades na renegociação devido a valor renegociado divergente.. Solicito análise.
5263d37f-69ba-4272-8c64-56c99c1393df,cartoes,acao_errada,financeiro,2,Gostaria de informar que o banco ainda não resolveu o estorno não realizado do meu cartão.. Aguardo retorno.
96af7a32-c0eb-4dd7-a5e3-e66d6a3135e2,renegociacao,acao_errada,administrativo,1,Venho comunicar que houve inconsistência na renegociação devido a proposta de renegociação incorreta.. Fico no aguardo.
f89f0015-3069-4674-aca7-d55ccb70d777,cartoes,acao_errada,tempo_real,3,Venho comunicar que meu cartão apresentou bloqueio indevido do cartão sem aviso prévio.. Fico no aguardo.
066d237a-aea0-4d3f-878b-68f31d85dac2,emprestimos,evento,financeiro,2,"Identifiquei cobrança antes do vencimento no contrato do empréstimo.. Sinceramente, estou muito desapontado com o atendimento."
97917eaa-d758-4ff8-b52d-5ea2d04d8153,emprestimos,estado,administrativo,1,Estou muito insatisfeito! estou com dificuldades para lidar com o empréstimo por causa de saldo devedor incorreto.. Quero uma resposta HOJE!
c0534f69-8545-42f5-910a-ab8d85b33eba,emprestimos,evento,administrativo,1,Gostaria de informar que o empréstimo apresentou erro relacionado a erro no contrato do empréstimo.. Aguardo retorno.
cb20a97e-4a5b-4d89-a8cd-c1822464284d,renegociacao,acao_errada,administrativo,1,REVOLTANTE! solicito a correção do condições divergentes da proposta identificado na renegociação.. Já registrei reclamação no consumidor.gov.br e vou acionar meu advogado!
6f3575d7-7e9e-4d6d-9375-db9bfaf9ebf9,emprestimos,evento,financeiro,2,"Mais uma vez, estou insatisfeito com o empréstimo, pois ocorreu cobrança antes do vencimento.. Isso está me causando muitos transtornos."
66584f5d-b980-4fbf-9920-7d467b7bf236,pagamentos,acao_errada,financeiro,2,ISSO É UMA VERGONHA! o banco ainda não resolveu erro no estorno do pagamento em um pagamento.. Vou registrar reclamação no Procon e no Banco Central!
a11a963b-3d52-4b8d-8a83-9ecc6c83cc51,emprestimos,acao_errada,financeiro,2,"Estou decepcionado, pois o empréstimo não está conforme o contratado por causa de parcelas divergentes.. Já estou cansado dessa situação."
fbbf4a24-fb18-47ac-b719-242bd6f415d9,pagamentos,acao_errada,financeiro,2,"Infelizmente, o pagamento apresentou inconsistência relacionada a cobrança duplicada.. Espero que resolvam dessa vez."
8bfdc91f-d49b-4ba6-8ce5-5f4c9ce2c771,emprestimos,acao_errada,financeiro,2,Não é possível que estou com dificuldades para lidar com o empréstimo por causa de juros acima do contratado.! Isso não pode continuar assim!
93de5f5d-78d0-43c6-b7b1-47ceff481fb3,emprestimos,acao_errada,financeiro,2,"Lamentavelmente, estou enfrentando um problema no meu empréstimo, pois ocorreu parcelas divergentes.. Preciso de uma solução urgente."
defff7d0-7297-444e-8d96-336d8a9345e3,pagamentos,acao_errada,financeiro,2,"Estou decepcionado, pois o pagamento não foi compensado corretamente devido a pagamento duplicado.. Já estou cansado dessa situação."
af962e56-3782-4244-bdbe-1e64dfded9df,pagamentos,acao_errada,financeiro,2,"Estou decepcionado, pois preciso de ajuda para resolver pagamento para destinatário errado em um pagamento.. Já estou cansado dessa situação."
b91202b2-f991-4b14-a351-31c009858a1c,emprestimos,estado,tempo_real,3,Venho comunicar que identifiquei empréstimo não liberado ao tentar acompanhar o empréstimo.. Fico no aguardo.
32165b35-2648-4ad3-a45b-ddcdd7c600e0,cartoes,estado,administrativo,1,"ISSO É UMA VERGONHA! desde alguns dias, meu cartão apresenta limite incorreto e não tive retorno do banco.. Vou registrar reclamação no Procon e no Banco Central!"
d25fde31-17e9-4214-86af-5f69cf758213,pagamentos,acao_errada,financeiro,2,ISSO É UMA VERGONHA! meu pagamento não foi concluído corretamente devido a cobrança duplicada.. Vou registrar reclamação no Procon e no Banco Central!
32d0aa1b-1074-47b0-9a56-a7edf19b20c5,cartoes,acao_errada,financeiro,2,"Infelizmente, desde duas semanas atras, tento resolver cobrança indevida no cartão sem sucesso.. Espero que resolvam dessa vez."
6011efbf-b98f-46e3-9d71-dd0177e78e96,pagamentos,estado,tempo_real,3,Isso é inaceitável! o pagamento apresentou pagamento pendente e não foi regularizado.. Estou perdendo minha paciência!
68a2f0b5-2613-4d48-912d-d820452a07ac,cartoes,acao_errada,financeiro,2,"Infelizmente, meu cartão apresentou pagamento duplicado no cartão sem aviso prévio.. Espero que resolvam dessa vez."
7f582c55-71fd-4e8e-bbd2-8e016fa965f9,cartoes,acao_errada,financeiro,2,Pelo amor de Deus! identifiquei estorno não realizado ao tentar utilizar o cartão.. Vocês precisam resolver isso AGORA!
c2b50dfc-e4b0-49ff-ac96-941b263568bc,renegociacao,estado,administrativo,1,ISSO É UMA VERGONHA! o processo de renegociação está com dívida renegociada ainda constando em aberto.. Vou registrar reclamação no Procon e no Banco Central!
3f8d80b4-3982-40c5-b02f-979b561476a3,cartoes,acao_errada,tempo_real,3,Isso é inaceitável! o cartão está com bloqueio indevido do cartão e o atendimento não solucionou.. Estou perdendo minha paciência!
f1bd2c1b-7588-4d03-9efc-642352e9c51f,renegociacao,acao_errada,administrativo,1,Pelo amor de Deus! identifiquei condições divergentes da proposta ao tentar renegociar minha dívida.. Vocês precisam resolver isso AGORA!
953df662-16de-4681-a6d2-499d8b4e3d7c,cartoes,acao_errada,tempo_real,3,NÃO AGUENTO MAIS! solicito a regularização do bloqueio indevido do cartão apresentado no cartão.. Vou entrar com ação judicial se não resolverem!
7590cae3-1597-479e-b904-134622d97b18,cartoes,acao_errada,financeiro,2,"Lamentavelmente, meu cartão apresentou estorno não realizado sem aviso prévio.. Preciso de uma solução urgente."
0e62cb73-9466-404a-90c7-10c5acce3877,emprestimos,acao_errada,financeiro,2,QUE FALTA DE RESPEITO! peço a regularização do desconto indevido no meu empréstimo.. Vou expor isso nas redes sociais!
1f7320fe-b933-4396-891f-bcb860904f9c,pagamentos,evento,tempo_real,3,Informo que o pagamento gerou transtornos por conta de pagamento não processado.. Peço providências. O sistema apresentou: não foi possível processar o pagamento.
dd82f4e3-7c2d-47d2-ba15-21133d33eede,renegociacao,evento,financeiro,2,Estou muito insatisfeito! identifiquei renegociação cancelada sem aviso após concluir a renegociação.. Quero uma resposta HOJE!
37ad1a71-d11e-4dab-8fc4-32673e8a28ec,cartoes,acao_errada,tempo_real,3,Estou muito insatisfeito! meu cartão apresentou bloqueio indevido do cartão sem aviso prévio.. Quero uma resposta HOJE!
2a12e7e3-2c7d-4384-9644-0f1f60a2dd6c,renegociacao,acao_errada,administrativo,1,ISSO É UMA VERGONHA! a renegociação apresentou falhas relacionadas a proposta de renegociação incorreta.. Vou registrar reclamação no Procon e no Banco Central!
027ca378-991a-4bf0-99bc-95da7ef0e60f,cartoes,evento,tempo_real,3,"Estou decepcionado, pois estou com um problema no meu cartão, pois ocorreu cartão recusado e não consigo utilizá-lo normalmente.. Já estou cansado dessa situação. O sistema apresentou: falha ao processar solicitação do cartão."
b12f96ef-36de-45b3-a4b6-7493bf2a7c6f,cartoes,evento,tempo_real,3,"É frustrante, mas estou com um problema no meu cartão, pois ocorreu cartão recusado e não consigo utilizá-lo normalmente.. Não sei mais o que fazer."
ddf54119-373d-45fe-b6e9-7f518e288f86,cartoes,evento,tempo_real,3,"É UM ABSURDO! após uma tentativa de uso, o cartão passou a apresentar cartão recusado.. VOU PROCURAR MEUS DIREITOS! O sistema apresentou: tempo limite excedido ao consultar cartão."
4d361a70-3ce0-499c-905c-e43f4716332c,emprestimos,evento,financeiro,2,"Infelizmente, estou insatisfeito com o empréstimo, pois ocorreu cobrança antes do vencimento.. Espero que resolvam dessa vez. O sistema apresentou: não foi possível carregar os dados do empréstimo."
6b4309e4-8523-4a5b-81a2-2e53c6e04254,cartoes,acao_errada,financeiro,2,Não é possível que identifiquei cobrança indevida no cartão e preciso de uma solução.! Isso não pode continuar assim!
875b34c2-f982-4b89-9c6f-6a87535f01f6,pagamentos,acao_errada,financeiro,2,"Lamentavelmente, preciso de ajuda para resolver cobrança duplicada em um pagamento.. Preciso de uma solução urgente."
d8bb680f-e93d-4776-99bb-1b6ec363c662,emprestimos,acao_errada,financeiro,2,"REVOLTANTE! estou enfrentando um problema no meu empréstimo, pois ocorreu juros acima do contratado.. Já registrei reclamação no consumidor.gov.br e vou acionar meu advogado!"
e8108802-7176-4ad4-a689-586b56534c69,emprestimos,estado,administrativo,1,"Ao consultar meu empréstimo, identifiquei saldo devedor incorreto.. Sinceramente, estou muito desapontado com o atendimento."
592d1fdd-155c-4ab3-9a06-698ec6012b6d,emprestimos,acao_errada,financeiro,2,"QUE FALTA DE RESPEITO! já tentei contato, mas o problema de desconto indevido no empréstimo persiste.. Vou expor isso nas redes sociais!"
b640212a-3a9e-4a36-82ed-66462d4b0b4d,cartoes,evento,tempo_real,3,"É UM ABSURDO! após uma tentativa de uso, o cartão passou a apresentar cartão recusado.. VOU PROCURAR MEUS DIREITOS!"
767b773e-98ca-420f-93bd-51ddb38075b8,renegociacao,evento,financeiro,2,NÃO AGUENTO MAIS! a renegociação foi afetada por renegociação cancelada sem aviso.. Vou entrar com ação judicial se não resolverem! O sistema apresentou: falha ao processar solicitação de renegociação.
c48f12f8-13df-4bc0-a391-40fbf167ddbd,emprestimos,estado,administrativo,1,Venho comunicar que não consigo obter informações corretas por causa de saldo devedor incorreto no empréstimo.. Fico no aguardo.
12eb4a8a-4776-400f-bfb8-aafb0dfb3cc7,emprestimos,acao_errada,financeiro,2,"Mais uma vez, o empréstimo apresentou falhas causadas por juros acima do contratado.. Isso está me causando muitos transtornos."
336d1c18-656a-454a-84fc-4ae57d325677,renegociacao,estado,administrativo,1,Estou muito insatisfeito! preciso de ajuda para resolver dívida renegociada ainda constando em aberto na renegociação.. Quero uma resposta HOJE! O sistema apresentou: erro ao acessar acordo de renegociação.
4b525fc8-31e1-4ebd-90b5-5e4fcbfc72a4,pagamentos,acao_errada,financeiro,2,"Infelizmente, estou com um problema em um pagamento, pois ocorreu pagamento duplicado.. Espero que resolvam dessa vez."
61602102-0f4b-455d-a5d3-871e0d2cd1f0,cartoes,acao_errada,financeiro,2,"Estou decepcionado, pois identifiquei estorno não realizado no cartão e preciso de uma solução.. Já estou cansado dessa situação."
69693843-6868-404e-91e5-2400d63b1fb8,emprestimos,evento,administrativo,1,"Novamente venho relatar que estou enfrentando um problema no meu empréstimo, pois ocorreu erro no contrato do empréstimo.. Já perdi a conta de quantas vezes entrei em contato. O sistema apresentou: falha ao processar solicitação de empréstimo."
7809d895-63ac-4903-a4f8-75939447b08a,renegociacao,evento,financeiro,2,"Estou decepcionado, pois a renegociação não ocorreu corretamente por causa de pagamento da renegociação não reconhecido.. Já estou cansado dessa situação."
81748e4d-6091-4707-88be-be50eb354ee0,cartoes,evento,financeiro,2,"Gostaria de informar que após uma tentativa de uso, o cartão passou a apresentar compra não reconhecida.. Aguardo retorno. O sistema apresentou: falha ao processar compra."
252bdfe1-d59f-40d3-9afd-7a38bdbe9d76,pagamentos,acao_errada,financeiro,2,Informo que estou enfrentando dificuldades em pagamentos por causa de pagamento para destinatário errado.. Peço providências.
de1f8453-4c1d-447f-8284-217d6bf5f311,renegociacao,acao_errada,financeiro,2,NÃO AGUENTO MAIS! o valor apresentado na renegociação está incorreto devido a valor renegociado divergente.. Vou entrar com ação judicial se não resolverem!
f0e217e4-b058-4f54-946f-fffa329a10a3,pagamentos,estado,tempo_real,3,Preciso relatar que solicito esclarecimentos sobre pagamento realizado e não compensado em um pagamento.. Agradeço a atenção.
2926d2f3-eaf8-4be1-ad35-9cdb1d832f72,emprestimos,estado,tempo_real,3,"Novamente venho relatar que já tentei contato, mas o problema de empréstimo não liberado no empréstimo persiste.. Já perdi a conta de quantas vezes entrei em contato."
0fb855dd-bb05-448d-baf0-cceffa03b5d9,emprestimos,acao_errada,financeiro,2,Pelo amor de Deus! o empréstimo apresenta inconsistências relacionadas a desconto indevido.. Vocês precisam resolver isso AGORA!
12b1c669-e1b3-4280-84ca-7de925eb6a16,emprestimos,estado,administrativo,1,Informo que identifiquei saldo devedor incorreto ao tentar acompanhar o empréstimo.. Peço providências.
46bde2cb-e4a7-4168-8dc3-a8016553a883,cartoes,evento,financeiro,2,Novamente venho relatar que o cartão ficou indisponível após ocorrer lançamento não autorizado.. Já perdi a conta de quantas vezes entrei em contato.
e892e241-7ba8-45a1-96d6-61f346176939,renegociacao,estado,administrativo,1,"QUE FALTA DE RESPEITO! desde ontem, aguardo solução para parcelamento não registrado na renegociação.. Vou expor isso nas redes sociais!"
01505eff-7dac-40a0-b9be-a2c0899a7a96,emprestimos,acao_errada,financeiro,2,"É frustrante, mas solicito uma solução para valor do empréstimo incorreto relacionado ao empréstimo.. Não sei mais o que fazer."
205b6bb6-5e03-4fe7-836f-fef3074b552b,emprestimos,evento,financeiro,2,É inadmissível! identifiquei cobrança antes do vencimento no contrato do empréstimo.. Exijo uma solução imediata!
c5276e02-2d64-46e5-8e6b-dbe75740a151,emprestimos,acao_errada,financeiro,2,"O empréstimo apresentou falhas causadas por desconto indevido.. Sinceramente, estou muito desapontado com o atendimento."
6951ff0b-6f29-4138-9867-556582e9f1b4,cartoes,acao_errada,tempo_real,3,Informo que solicito a regularização do bloqueio indevido do cartão apresentado no cartão.. Peço providências.
4f0d0c02-066e-4da1-a8bf-d341a8871d83,emprestimos,acao_errada,financeiro,2,Isso é inaceitável! estou com dificuldades para lidar com o empréstimo por causa de valor do empréstimo incorreto.. Estou perdendo minha paciência!
b652fe92-4076-482f-a352-74924cd989c0,pagamentos,acao_errada,financeiro,2,"Lamentavelmente, o valor do pagamento está incorreto devido a pagamento duplicado.. Preciso de uma solução urgente."
8d4b8b8a-26cd-4537-b3f5-79eaa99ac385,emprestimos,estado,administrativo,1,"Desde a contratação, percebi saldo devedor incorreto no empréstimo.. Sinceramente, estou muito desapontado com o atendimento."
a7ec1801-10b3-4f13-82fb-b7d2c497651c,emprestimos,acao_errada,financeiro,2,É inadmissível! o banco ainda não solucionou juros acima do contratado referente ao empréstimo.. Exijo uma solução imediata!
90944891-dee1-4747-ae69-d165322c9db3,cartoes,acao_errada,tempo_real,3,É inadmissível! estou tendo problemas frequentes no cartão relacionados a bloqueio indevido do cartão.. Exijo uma solução imediata!
23d6c25d-ba1b-4343-8b14-9aa0f4627cbb,renegociacao,evento,financeiro,2,ISSO É UMA VERGONHA! a renegociação foi afetada por pagamento da renegociação não reconhecido.. Vou registrar reclamação no Procon e no Banco Central!
87678dc7-9183-44a4-bf86-bf7dac334f3a,renegociacao,acao_errada,administrativo,1,QUE FALTA DE RESPEITO! identifiquei proposta de renegociação incorreta ao tentar renegociar minha dívida.. Vou expor isso nas redes sociais!
caf55c65-817d-4236-9063-4c924fbff230,pagamentos,estado,tempo_real,3,"Já tentei resolver, mas o pagamento continua com pagamento realizado e não compensado.. Sinceramente, estou muito desapontado com o atendimento. O sistema apresentou: serviço de pagamentos temporariamente indisponível."
d16c087b-9acc-4824-a492-07a8b9dc0b76,cartoes,evento,financeiro,2,"Mais uma vez, estou insatisfeito, pois meu cartão apresentou lançamento não autorizado.. Isso está me causando muitos transtornos."
bdd9f00f-6dee-446b-ab36-1b65260abefb,cartoes,evento,tempo_real,3,Isso é inaceitável! o cartão ficou indisponível após ocorrer cartão recusado.. Estou perdendo minha paciência!
e901a241-3c1b-4382-aac7-ea2af104d157,emprestimos,acao_errada,financeiro,2,"O empréstimo não está conforme o contratado por causa de desconto indevido.. Sinceramente, estou muito desapontado com o atendimento."
